"simulation","method","lambda","rank","effective_rank","rmse","converged"
84,"ICA (oracle)",NA,16,16,0.471508292872797,FALSE
84,"ICA (oracle)",NA,17,17,0.485608848056934,FALSE
84,"ICA (oracle)",NA,18,18,0.499171608779698,FALSE
84,"ICA (oracle)",NA,19,19,0.512319191769417,FALSE
84,"ICA (oracle)",NA,20,20,0.525053985739099,FALSE
84,"ICA (oracle)",NA,21,21,0.537448882483831,FALSE
84,"ICA (oracle)",NA,22,22,0.549417114402988,FALSE
84,"ICA (oracle)",NA,23,23,0.561119155389028,FALSE
84,"ICA (oracle)",NA,24,24,0.572497988508528,FALSE
84,"ICA (oracle)",NA,25,25,0.58348584295625,FALSE
84,"ICA (oracle)",NA,26,26,0.594143979779754,FALSE
84,"ICA (oracle)",NA,27,27,0.604598275372523,FALSE
84,"ICA (oracle)",NA,28,28,0.614748108143666,FALSE
84,"ICA (oracle)",NA,29,29,0.624666456478549,FALSE
84,"ICA (oracle)",NA,30,30,0.634362195461188,FALSE
84,"SoftImpute (oracle)",1,0,0,0.791235220316396,NA
84,"SoftImpute (oracle)",1,1,1,0.509869934514214,NA
84,"SoftImpute (oracle)",1,2,2,0.34502858792758,NA
84,"SoftImpute (oracle)",1,3,3,0.176144946278651,NA
84,"SoftImpute (oracle)",1,4,4,0.214692427278763,NA
84,"SoftImpute (oracle)",1,5,5,0.247198682500374,NA
84,"SoftImpute (oracle)",1,6,6,0.275632384668302,NA
84,"SoftImpute (oracle)",1,7,7,0.301003411611821,NA
84,"SoftImpute (oracle)",1,8,8,0.324206063605254,NA
84,"SoftImpute (oracle)",1,9,9,0.345643586122288,NA
84,"SoftImpute (oracle)",1,10,10,0.365562699103092,NA
84,"SoftImpute (oracle)",1,11,11,0.384307597611636,NA
84,"SoftImpute (oracle)",1,12,12,0.401983273136483,NA
84,"SoftImpute (oracle)",1,13,13,0.418659930219617,NA
84,"SoftImpute (oracle)",1,14,14,0.434394254363975,NA
84,"SoftImpute (oracle)",1,15,15,0.449330014571331,NA
84,"SoftImpute (oracle)",1,16,16,0.463703375649612,NA
84,"SoftImpute (oracle)",1,17,17,0.47749572526448,NA
84,"SoftImpute (oracle)",1,18,18,0.490761312861189,NA
84,"SoftImpute (oracle)",1,19,19,0.503621484315078,NA
84,"SoftImpute (oracle)",1,20,20,0.516077818722049,NA
84,"SoftImpute (oracle)",1,21,21,0.528202338839886,NA
84,"SoftImpute (oracle)",1,22,22,0.539907879921133,NA
84,"SoftImpute (oracle)",1,23,23,0.551354010823515,NA
84,"SoftImpute (oracle)",1,24,24,0.562483389521533,NA
84,"SoftImpute (oracle)",1,25,25,0.573227987874419,NA
84,"SoftImpute (oracle)",1,26,26,0.583648558602518,NA
84,"SoftImpute (oracle)",1,27,27,0.593870361325661,NA
84,"SoftImpute (oracle)",1,28,28,0.603792721766652,NA
84,"SoftImpute (oracle)",1,29,29,0.61348818594256,NA
84,"SoftImpute (oracle)",1,30,30,0.622965374079572,NA
85,"PCA (oracle)",NA,0,0,0.79807716386149,NA
85,"PCA (oracle)",NA,1,1,0.528382036278125,NA
85,"PCA (oracle)",NA,2,2,0.371486285214384,NA
85,"PCA (oracle)",NA,3,3,0.173086988216378,NA
85,"PCA (oracle)",NA,4,4,0.214614981341298,NA
85,"PCA (oracle)",NA,5,5,0.248333757155588,NA
85,"PCA (oracle)",NA,6,6,0.277623487198757,NA
85,"PCA (oracle)",NA,7,7,0.303547753746479,NA
85,"PCA (oracle)",NA,8,8,0.327403116845752,NA
85,"PCA (oracle)",NA,9,9,0.348988186610879,NA
85,"PCA (oracle)",NA,10,10,0.369359602873089,NA
85,"PCA (oracle)",NA,11,11,0.388567307224863,NA
85,"PCA (oracle)",NA,12,12,0.406296217257503,NA
85,"PCA (oracle)",NA,13,13,0.423142250029632,NA
85,"PCA (oracle)",NA,14,14,0.439236071161755,NA
85,"PCA (oracle)",NA,15,15,0.454708039366708,NA
85,"PCA (oracle)",NA,16,16,0.469598205626409,NA
85,"PCA (oracle)",NA,17,17,0.483837937772434,NA
85,"PCA (oracle)",NA,18,18,0.49759495474482,NA
85,"PCA (oracle)",NA,19,19,0.510843250900741,NA
85,"PCA (oracle)",NA,20,20,0.523671990351384,NA
85,"PCA (oracle)",NA,21,21,0.536138410455258,NA
85,"PCA (oracle)",NA,22,22,0.548242968624803,NA
85,"PCA (oracle)",NA,23,23,0.559960369792852,NA
85,"PCA (oracle)",NA,24,24,0.571366723190767,NA
85,"PCA (oracle)",NA,25,25,0.582352324322914,NA
85,"PCA (oracle)",NA,26,26,0.593130711679224,NA
85,"PCA (oracle)",NA,27,27,0.60361108422605,NA
85,"PCA (oracle)",NA,28,28,0.613869062084472,NA
85,"PCA (oracle)",NA,29,29,0.623913818599708,NA
85,"PCA (oracle)",NA,30,30,0.633737084205992,NA
85,"ICA (oracle)",NA,0,0,0.79807716386149,NA
85,"ICA (oracle)",NA,1,1,0.528382036278125,TRUE
85,"ICA (oracle)",NA,2,2,0.371486285214384,TRUE
85,"ICA (oracle)",NA,3,3,0.173086988216377,TRUE
85,"ICA (oracle)",NA,4,4,0.214614981341298,TRUE
85,"ICA (oracle)",NA,5,5,0.248333757155588,TRUE
85,"ICA (oracle)",NA,6,6,0.277623487198756,FALSE
85,"ICA (oracle)",NA,7,7,0.303547753746479,FALSE
85,"ICA (oracle)",NA,8,8,0.327403116845752,FALSE
85,"ICA (oracle)",NA,9,9,0.348988186610879,FALSE
85,"ICA (oracle)",NA,10,10,0.369359602873089,FALSE
85,"ICA (oracle)",NA,11,11,0.388567307224863,FALSE
85,"ICA (oracle)",NA,12,12,0.406296217257503,FALSE
85,"ICA (oracle)",NA,13,13,0.423142250029631,FALSE
85,"ICA (oracle)",NA,14,14,0.439236071161754,FALSE
85,"ICA (oracle)",NA,15,15,0.454708039366707,FALSE
85,"ICA (oracle)",NA,16,16,0.469598205626409,FALSE
85,"ICA (oracle)",NA,17,17,0.483837937772434,FALSE
85,"ICA (oracle)",NA,18,18,0.49759495474482,FALSE
85,"ICA (oracle)",NA,19,19,0.510843250900741,FALSE
85,"ICA (oracle)",NA,20,20,0.523671990351383,FALSE
85,"ICA (oracle)",NA,21,21,0.536138410455257,FALSE
85,"ICA (oracle)",NA,22,22,0.548242968624803,FALSE
85,"ICA (oracle)",NA,23,23,0.559960369792851,FALSE
85,"ICA (oracle)",NA,24,24,0.571366723190767,FALSE
85,"ICA (oracle)",NA,25,25,0.582352324322914,FALSE
85,"ICA (oracle)",NA,26,26,0.593130711679224,FALSE
85,"ICA (oracle)",NA,27,27,0.60361108422605,FALSE
85,"ICA (oracle)",NA,28,28,0.613869062084471,FALSE
85,"ICA (oracle)",NA,29,29,0.623913818599708,FALSE
85,"ICA (oracle)",NA,30,30,0.633737084205991,FALSE
85,"SoftImpute (oracle)",1,0,0,0.79807716386149,NA
85,"SoftImpute (oracle)",1,1,1,0.528308957882656,NA
85,"SoftImpute (oracle)",1,2,2,0.371225612563041,NA
85,"SoftImpute (oracle)",1,3,3,0.172238579796264,NA
85,"SoftImpute (oracle)",1,4,4,0.212612685006819,NA
85,"SoftImpute (oracle)",1,5,5,0.245480077591663,NA
85,"SoftImpute (oracle)",1,6,6,0.274072150931527,NA
85,"SoftImpute (oracle)",1,7,7,0.299396138145454,NA
85,"SoftImpute (oracle)",1,8,8,0.3227165109921,NA
85,"SoftImpute (oracle)",1,9,9,0.343817580169993,NA
85,"SoftImpute (oracle)",1,10,10,0.363742072850272,NA
85,"SoftImpute (oracle)",1,11,11,0.382533316802378,NA
85,"SoftImpute (oracle)",1,12,12,0.399872373319073,NA
85,"SoftImpute (oracle)",1,13,13,0.416349645698649,NA
85,"SoftImpute (oracle)",1,14,14,0.432092735431049,NA
85,"SoftImpute (oracle)",1,15,15,0.447229536892837,NA
85,"SoftImpute (oracle)",1,16,16,0.461798309309263,NA
85,"SoftImpute (oracle)",1,17,17,0.475729192929503,NA
85,"SoftImpute (oracle)",1,18,18,0.489188315620263,NA
85,"SoftImpute (oracle)",1,19,19,0.502148763262839,NA
85,"SoftImpute (oracle)",1,20,20,0.514698656852948,NA
85,"SoftImpute (oracle)",1,21,21,0.526894396837538,NA
85,"SoftImpute (oracle)",1,22,22,0.538735831993446,NA
85,"SoftImpute (oracle)",1,23,23,0.550197188957946,NA
85,"SoftImpute (oracle)",1,24,24,0.561353935898962,NA
85,"SoftImpute (oracle)",1,25,25,0.572096201134316,NA
85,"SoftImpute (oracle)",1,26,26,0.582636670009811,NA
85,"SoftImpute (oracle)",1,27,27,0.5928844269221,NA
85,"SoftImpute (oracle)",1,28,28,0.602914629381441,NA
85,"SoftImpute (oracle)",1,29,29,0.61273617091497,NA
85,"SoftImpute (oracle)",1,30,30,0.622340564119184,NA
86,"PCA (oracle)",NA,0,0,0.789403665187905,NA
86,"PCA (oracle)",NA,1,1,0.51132373941356,NA
86,"PCA (oracle)",NA,2,2,0.37053595031749,NA
86,"PCA (oracle)",NA,3,3,0.175972591669871,NA
86,"PCA (oracle)",NA,4,4,0.217048216290269,NA
86,"PCA (oracle)",NA,5,5,0.249972351931433,NA
86,"PCA (oracle)",NA,6,6,0.278496115886861,NA
86,"PCA (oracle)",NA,7,7,0.304142426443764,NA
86,"PCA (oracle)",NA,8,8,0.32770681789751,NA
86,"PCA (oracle)",NA,9,9,0.349319020206322,NA
86,"PCA (oracle)",NA,10,10,0.36939747482257,NA
86,"PCA (oracle)",NA,11,11,0.38825034359122,NA
86,"PCA (oracle)",NA,12,12,0.406146239541928,NA
86,"PCA (oracle)",NA,13,13,0.423297524565025,NA
86,"PCA (oracle)",NA,14,14,0.439530077097982,NA
86,"PCA (oracle)",NA,15,15,0.455037361323494,NA
86,"PCA (oracle)",NA,16,16,0.469828806842849,NA
86,"PCA (oracle)",NA,17,17,0.484079146760008,NA
86,"PCA (oracle)",NA,18,18,0.497810568342287,NA
86,"PCA (oracle)",NA,19,19,0.510984606595667,NA
86,"PCA (oracle)",NA,20,20,0.523601129106301,NA
86,"PCA (oracle)",NA,21,21,0.535968686653969,NA
86,"PCA (oracle)",NA,22,22,0.547950896521365,NA
86,"PCA (oracle)",NA,23,23,0.559567289460602,NA
86,"PCA (oracle)",NA,24,24,0.570846465624468,NA
86,"PCA (oracle)",NA,25,25,0.581789928044687,NA
86,"PCA (oracle)",NA,26,26,0.592527226237516,NA
86,"PCA (oracle)",NA,27,27,0.602927875261804,NA
86,"PCA (oracle)",NA,28,28,0.613118157084071,NA
86,"PCA (oracle)",NA,29,29,0.623113259415777,NA
86,"PCA (oracle)",NA,30,30,0.632854203539492,NA
86,"ICA (oracle)",NA,0,0,0.789403665187905,NA
86,"ICA (oracle)",NA,1,1,0.51132373941356,TRUE
86,"ICA (oracle)",NA,2,2,0.37053595031749,TRUE
86,"ICA (oracle)",NA,3,3,0.175972591669871,TRUE
86,"ICA (oracle)",NA,4,4,0.217048216290269,TRUE
86,"ICA (oracle)",NA,5,5,0.249972351931433,TRUE
86,"ICA (oracle)",NA,6,6,0.278496115886861,FALSE
86,"ICA (oracle)",NA,7,7,0.304142426443764,FALSE
86,"ICA (oracle)",NA,8,8,0.32770681789751,FALSE
86,"ICA (oracle)",NA,9,9,0.349319020206322,FALSE
86,"ICA (oracle)",NA,10,10,0.36939747482257,FALSE
86,"ICA (oracle)",NA,11,11,0.38825034359122,FALSE
86,"ICA (oracle)",NA,12,12,0.406146239541928,FALSE
86,"ICA (oracle)",NA,13,13,0.423297524565025,FALSE
86,"ICA (oracle)",NA,14,14,0.439530077097982,FALSE
86,"ICA (oracle)",NA,15,15,0.455037361323494,FALSE
86,"ICA (oracle)",NA,16,16,0.469828806842849,FALSE
86,"ICA (oracle)",NA,17,17,0.484079146760009,FALSE
86,"ICA (oracle)",NA,18,18,0.497810568342287,FALSE
86,"ICA (oracle)",NA,19,19,0.510984606595667,FALSE
86,"ICA (oracle)",NA,20,20,0.523601129106301,FALSE
86,"ICA (oracle)",NA,21,21,0.535968686653969,FALSE
86,"ICA (oracle)",NA,22,22,0.547950896521365,FALSE
86,"ICA (oracle)",NA,23,23,0.559567289460602,FALSE
86,"ICA (oracle)",NA,24,24,0.570846465624469,FALSE
86,"ICA (oracle)",NA,25,25,0.581789928044687,FALSE
86,"ICA (oracle)",NA,26,26,0.592527226237516,FALSE
86,"ICA (oracle)",NA,27,27,0.602927875261804,FALSE
86,"ICA (oracle)",NA,28,28,0.613118157084071,FALSE
86,"ICA (oracle)",NA,29,29,0.623113259415777,FALSE
86,"ICA (oracle)",NA,30,30,0.632854203539492,FALSE
86,"SoftImpute (oracle)",1,0,0,0.789403665187905,NA
86,"SoftImpute (oracle)",1,1,1,0.511242176543169,NA
86,"SoftImpute (oracle)",1,2,2,0.37026590754371,NA
86,"SoftImpute (oracle)",1,3,3,0.175080041479539,NA
86,"SoftImpute (oracle)",1,4,4,0.215019483126201,NA
86,"SoftImpute (oracle)",1,5,5,0.247103373694717,NA
86,"SoftImpute (oracle)",1,6,6,0.274936202776022,NA
86,"SoftImpute (oracle)",1,7,7,0.299984619727352,NA
86,"SoftImpute (oracle)",1,8,8,0.323015820199755,NA
86,"SoftImpute (oracle)",1,9,9,0.34414426763688,NA
86,"SoftImpute (oracle)",1,10,10,0.363777081598423,NA
86,"SoftImpute (oracle)",1,11,11,0.382214746478102,NA
86,"SoftImpute (oracle)",1,12,12,0.399720308642814,NA
86,"SoftImpute (oracle)",1,13,13,0.416502036900276,NA
86,"SoftImpute (oracle)",1,14,14,0.432383601650145,NA
86,"SoftImpute (oracle)",1,15,15,0.447555760405712,NA
86,"SoftImpute (oracle)",1,16,16,0.462026185231622,NA
86,"SoftImpute (oracle)",1,17,17,0.47596774747697,NA
86,"SoftImpute (oracle)",1,18,18,0.489401425474449,NA
86,"SoftImpute (oracle)",1,19,19,0.502287870841447,NA
86,"SoftImpute (oracle)",1,20,20,0.514626113486037,NA
86,"SoftImpute (oracle)",1,21,21,0.526723251981315,NA
86,"SoftImpute (oracle)",1,22,22,0.538442637989961,NA
86,"SoftImpute (oracle)",1,23,23,0.54980322490164,NA
86,"SoftImpute (oracle)",1,24,24,0.56083308038173,NA
86,"SoftImpute (oracle)",1,25,25,0.571533293300197,NA
86,"SoftImpute (oracle)",1,26,26,0.582032751283673,NA
86,"SoftImpute (oracle)",1,27,27,0.592200948293402,NA
86,"SoftImpute (oracle)",1,28,28,0.602163584583937,NA
86,"SoftImpute (oracle)",1,29,29,0.611935556439307,NA
86,"SoftImpute (oracle)",1,30,30,0.621457783110871,NA
87,"PCA (oracle)",NA,0,0,0.821767649457113,NA
87,"PCA (oracle)",NA,1,1,0.49074136337882,NA
87,"PCA (oracle)",NA,2,2,0.325004069527524,NA
87,"PCA (oracle)",NA,3,3,0.177345509425631,NA
87,"PCA (oracle)",NA,4,4,0.217502917676381,NA
87,"PCA (oracle)",NA,5,5,0.250253306862444,NA
87,"PCA (oracle)",NA,6,6,0.278908521683015,NA
87,"PCA (oracle)",NA,7,7,0.30482306001227,NA
87,"PCA (oracle)",NA,8,8,0.328079861450125,NA
87,"PCA (oracle)",NA,9,9,0.349550605719778,NA
87,"PCA (oracle)",NA,10,10,0.369495691646497,NA
87,"PCA (oracle)",NA,11,11,0.388280451895981,NA
87,"PCA (oracle)",NA,12,12,0.406151780711544,NA
87,"PCA (oracle)",NA,13,13,0.423058771036215,NA
87,"PCA (oracle)",NA,14,14,0.439141271866446,NA
87,"PCA (oracle)",NA,15,15,0.454516287255216,NA
87,"PCA (oracle)",NA,16,16,0.469163947543144,NA
87,"PCA (oracle)",NA,17,17,0.483245576470722,NA
87,"PCA (oracle)",NA,18,18,0.496822439644772,NA
87,"PCA (oracle)",NA,19,19,0.509874547733767,NA
87,"PCA (oracle)",NA,20,20,0.522543381996721,NA
87,"PCA (oracle)",NA,21,21,0.534876668790514,NA
87,"PCA (oracle)",NA,22,22,0.546821700279486,NA
87,"PCA (oracle)",NA,23,23,0.558511852405915,NA
87,"PCA (oracle)",NA,24,24,0.569742977915048,NA
87,"PCA (oracle)",NA,25,25,0.580734137674293,NA
87,"PCA (oracle)",NA,26,26,0.59148348057819,NA
87,"PCA (oracle)",NA,27,27,0.60194778982236,NA
87,"PCA (oracle)",NA,28,28,0.612186102292939,NA
87,"PCA (oracle)",NA,29,29,0.622168183801425,NA
87,"PCA (oracle)",NA,30,30,0.631867784938263,NA
87,"ICA (oracle)",NA,0,0,0.821767649457113,NA
87,"ICA (oracle)",NA,1,1,0.49074136337882,TRUE
87,"ICA (oracle)",NA,2,2,0.325004069527524,TRUE
87,"ICA (oracle)",NA,3,3,0.177345509425631,TRUE
87,"ICA (oracle)",NA,4,4,0.217502917676381,TRUE
87,"ICA (oracle)",NA,5,5,0.250253306862444,FALSE
87,"ICA (oracle)",NA,6,6,0.278908521683015,FALSE
87,"ICA (oracle)",NA,7,7,0.304823060012271,TRUE
87,"ICA (oracle)",NA,8,8,0.328079861450126,FALSE
87,"ICA (oracle)",NA,9,9,0.349550605719778,FALSE
87,"ICA (oracle)",NA,10,10,0.369495691646497,FALSE
87,"ICA (oracle)",NA,11,11,0.388280451895982,FALSE
87,"ICA (oracle)",NA,12,12,0.406151780711545,FALSE
87,"ICA (oracle)",NA,13,13,0.423058771036215,FALSE
87,"ICA (oracle)",NA,14,14,0.439141271866447,FALSE
87,"ICA (oracle)",NA,15,15,0.454516287255216,FALSE
87,"ICA (oracle)",NA,16,16,0.469163947543145,FALSE
87,"ICA (oracle)",NA,17,17,0.483245576470723,FALSE
87,"ICA (oracle)",NA,18,18,0.496822439644772,FALSE
87,"ICA (oracle)",NA,19,19,0.509874547733767,FALSE
87,"ICA (oracle)",NA,20,20,0.522543381996722,FALSE
87,"ICA (oracle)",NA,21,21,0.534876668790515,FALSE
87,"ICA (oracle)",NA,22,22,0.546821700279486,FALSE
87,"ICA (oracle)",NA,23,23,0.558511852405915,FALSE
87,"ICA (oracle)",NA,24,24,0.569742977915049,FALSE
87,"ICA (oracle)",NA,25,25,0.580734137674294,FALSE
87,"ICA (oracle)",NA,26,26,0.591483480578191,FALSE
87,"ICA (oracle)",NA,27,27,0.601947789822361,FALSE
87,"ICA (oracle)",NA,28,28,0.612186102292939,FALSE
87,"ICA (oracle)",NA,29,29,0.622168183801426,FALSE
87,"ICA (oracle)",NA,30,30,0.631867784938263,FALSE
87,"SoftImpute (oracle)",1,0,0,0.821767649457113,NA
87,"SoftImpute (oracle)",1,1,1,0.490689229264131,NA
87,"SoftImpute (oracle)",1,2,2,0.324783926692111,NA
87,"SoftImpute (oracle)",1,3,3,0.176553053103703,NA
87,"SoftImpute (oracle)",1,4,4,0.215566542658362,NA
87,"SoftImpute (oracle)",1,5,5,0.247466387244893,NA
87,"SoftImpute (oracle)",1,6,6,0.275421792431891,NA
87,"SoftImpute (oracle)",1,7,7,0.300731207866608,NA
87,"SoftImpute (oracle)",1,8,8,0.323451670947436,NA
87,"SoftImpute (oracle)",1,9,9,0.344435456796241,NA
87,"SoftImpute (oracle)",1,10,10,0.363932219072669,NA
87,"SoftImpute (oracle)",1,11,11,0.382299276263174,NA
87,"SoftImpute (oracle)",1,12,12,0.399777969967851,NA
87,"SoftImpute (oracle)",1,13,13,0.416314018783604,NA
87,"SoftImpute (oracle)",1,14,14,0.432044068300624,NA
87,"SoftImpute (oracle)",1,15,15,0.447082611780526,NA
87,"SoftImpute (oracle)",1,16,16,0.461408092788436,NA
87,"SoftImpute (oracle)",1,17,17,0.475179962501633,NA
87,"SoftImpute (oracle)",1,18,18,0.488458158975399,NA
87,"SoftImpute (oracle)",1,19,19,0.501221767355501,NA
87,"SoftImpute (oracle)",1,20,20,0.513611071133001,NA
87,"SoftImpute (oracle)",1,21,21,0.525672980530721,NA
87,"SoftImpute (oracle)",1,22,22,0.537354309501864,NA
87,"SoftImpute (oracle)",1,23,23,0.54878758260362,NA
87,"SoftImpute (oracle)",1,24,24,0.559768668833257,NA
87,"SoftImpute (oracle)",1,25,25,0.57051568529535,NA
87,"SoftImpute (oracle)",1,26,26,0.581026427024674,NA
87,"SoftImpute (oracle)",1,27,27,0.591257451659936,NA
87,"SoftImpute (oracle)",1,28,28,0.601267365190112,NA
87,"SoftImpute (oracle)",1,29,29,0.611025739110591,NA
87,"SoftImpute (oracle)",1,30,30,0.620506144285351,NA
88,"PCA (oracle)",NA,0,0,0.831837549633528,NA
88,"PCA (oracle)",NA,1,1,0.523908315918887,NA
88,"PCA (oracle)",NA,2,2,0.363901044843612,NA
88,"PCA (oracle)",NA,3,3,0.173698476040267,NA
88,"PCA (oracle)",NA,4,4,0.216095718669617,NA
88,"PCA (oracle)",NA,5,5,0.249306962073316,NA
88,"PCA (oracle)",NA,6,6,0.278331836887858,NA
88,"PCA (oracle)",NA,7,7,0.304357376483886,NA
88,"PCA (oracle)",NA,8,8,0.328099181511541,NA
88,"PCA (oracle)",NA,9,9,0.35012863456658,NA
88,"PCA (oracle)",NA,10,10,0.370440887306283,NA
88,"PCA (oracle)",NA,11,11,0.3893486564536,NA
88,"PCA (oracle)",NA,12,12,0.407201792834541,NA
88,"PCA (oracle)",NA,13,13,0.424114808175108,NA
88,"PCA (oracle)",NA,14,14,0.440331256169538,NA
88,"PCA (oracle)",NA,15,15,0.45576170776424,NA
88,"PCA (oracle)",NA,16,16,0.470527965997422,NA
88,"PCA (oracle)",NA,17,17,0.484666693416793,NA
88,"PCA (oracle)",NA,18,18,0.498347226045812,NA
88,"PCA (oracle)",NA,19,19,0.511608755990484,NA
88,"PCA (oracle)",NA,20,20,0.524327294140811,NA
88,"PCA (oracle)",NA,21,21,0.536696843622455,NA
88,"PCA (oracle)",NA,22,22,0.548686627495881,NA
88,"PCA (oracle)",NA,23,23,0.560260617500588,NA
88,"PCA (oracle)",NA,24,24,0.571428526378418,NA
88,"PCA (oracle)",NA,25,25,0.5822994413408,NA
88,"PCA (oracle)",NA,26,26,0.592937531378391,NA
88,"PCA (oracle)",NA,27,27,0.603279933003648,NA
88,"PCA (oracle)",NA,28,28,0.613369507240783,NA
88,"PCA (oracle)",NA,29,29,0.623265799414546,NA
88,"PCA (oracle)",NA,30,30,0.632872973720087,NA
88,"ICA (oracle)",NA,0,0,0.831837549633528,NA
88,"ICA (oracle)",NA,1,1,0.523908315918887,TRUE
88,"ICA (oracle)",NA,2,2,0.363901044843612,TRUE
88,"ICA (oracle)",NA,3,3,0.173698476040268,TRUE
88,"ICA (oracle)",NA,4,4,0.216095718669617,TRUE
88,"ICA (oracle)",NA,5,5,0.249306962073316,FALSE
88,"ICA (oracle)",NA,6,6,0.278331836887858,FALSE
88,"ICA (oracle)",NA,7,7,0.304357376483886,FALSE
88,"ICA (oracle)",NA,8,8,0.32809918151154,FALSE
88,"ICA (oracle)",NA,9,9,0.35012863456658,FALSE
88,"ICA (oracle)",NA,10,10,0.370440887306283,FALSE
88,"ICA (oracle)",NA,11,11,0.3893486564536,FALSE
88,"ICA (oracle)",NA,12,12,0.407201792834541,FALSE
88,"ICA (oracle)",NA,13,13,0.424114808175108,FALSE
88,"ICA (oracle)",NA,14,14,0.440331256169538,FALSE
88,"ICA (oracle)",NA,15,15,0.45576170776424,FALSE
88,"ICA (oracle)",NA,16,16,0.470527965997422,FALSE
88,"ICA (oracle)",NA,17,17,0.484666693416794,FALSE
88,"ICA (oracle)",NA,18,18,0.498347226045811,FALSE
88,"ICA (oracle)",NA,19,19,0.511608755990484,FALSE
88,"ICA (oracle)",NA,20,20,0.52432729414081,FALSE
88,"ICA (oracle)",NA,21,21,0.536696843622455,FALSE
88,"ICA (oracle)",NA,22,22,0.548686627495881,FALSE
88,"ICA (oracle)",NA,23,23,0.560260617500588,FALSE
88,"ICA (oracle)",NA,24,24,0.571428526378418,FALSE
88,"ICA (oracle)",NA,25,25,0.5822994413408,FALSE
88,"ICA (oracle)",NA,26,26,0.592937531378392,FALSE
88,"ICA (oracle)",NA,27,27,0.603279933003649,FALSE
88,"ICA (oracle)",NA,28,28,0.613369507240783,FALSE
88,"ICA (oracle)",NA,29,29,0.623265799414546,FALSE
88,"ICA (oracle)",NA,30,30,0.632872973720087,FALSE
88,"SoftImpute (oracle)",1,0,0,0.831837549633528,NA
88,"SoftImpute (oracle)",1,1,1,0.523859827757588,NA
88,"SoftImpute (oracle)",1,2,2,0.363672556069942,NA
88,"SoftImpute (oracle)",1,3,3,0.172925208620705,NA
88,"SoftImpute (oracle)",1,4,4,0.214148113824288,NA
88,"SoftImpute (oracle)",1,5,5,0.246505618457177,NA
88,"SoftImpute (oracle)",1,6,6,0.274829460095604,NA
88,"SoftImpute (oracle)",1,7,7,0.300250412402783,NA
88,"SoftImpute (oracle)",1,8,8,0.32345472949671,NA
88,"SoftImpute (oracle)",1,9,9,0.344996094885594,NA
88,"SoftImpute (oracle)",1,10,10,0.364859770879241,NA
88,"SoftImpute (oracle)",1,11,11,0.383350435654112,NA
88,"SoftImpute (oracle)",1,12,12,0.400811890208138,NA
88,"SoftImpute (oracle)",1,13,13,0.417354714131316,NA
88,"SoftImpute (oracle)",1,14,14,0.433219005928803,NA
88,"SoftImpute (oracle)",1,15,15,0.448313453772054,NA
88,"SoftImpute (oracle)",1,16,16,0.462757775606636,NA
88,"SoftImpute (oracle)",1,17,17,0.476587116659052,NA
88,"SoftImpute (oracle)",1,18,18,0.489969200316662,NA
88,"SoftImpute (oracle)",1,19,19,0.502942159658863,NA
88,"SoftImpute (oracle)",1,20,20,0.515381481878456,NA
88,"SoftImpute (oracle)",1,21,21,0.527479977606385,NA
88,"SoftImpute (oracle)",1,22,22,0.53920633586988,NA
88,"SoftImpute (oracle)",1,23,23,0.550524079734108,NA
88,"SoftImpute (oracle)",1,24,24,0.5614424270627,NA
88,"SoftImpute (oracle)",1,25,25,0.572069783038593,NA
88,"SoftImpute (oracle)",1,26,26,0.582469799958872,NA
88,"SoftImpute (oracle)",1,27,27,0.592579446716952,NA
88,"SoftImpute (oracle)",1,28,28,0.602441188682971,NA
88,"SoftImpute (oracle)",1,29,29,0.612114168745068,NA
88,"SoftImpute (oracle)",1,30,30,0.621502547349675,NA
89,"PCA (oracle)",NA,0,0,0.763033518654779,NA
89,"PCA (oracle)",NA,1,1,0.487855729706772,NA
89,"PCA (oracle)",NA,2,2,0.346891635355825,NA
89,"PCA (oracle)",NA,3,3,0.174287167404943,NA
89,"PCA (oracle)",NA,4,4,0.215354955840666,NA
89,"PCA (oracle)",NA,5,5,0.249299045098404,NA
89,"PCA (oracle)",NA,6,6,0.278756447028963,NA
89,"PCA (oracle)",NA,7,7,0.304970892378303,NA
89,"PCA (oracle)",NA,8,8,0.329189055174403,NA
89,"PCA (oracle)",NA,9,9,0.351163407836797,NA
89,"PCA (oracle)",NA,10,10,0.37147897031764,NA
89,"PCA (oracle)",NA,11,11,0.390721257885389,NA
89,"PCA (oracle)",NA,12,12,0.408623667901657,NA
89,"PCA (oracle)",NA,13,13,0.425474518558085,NA
89,"PCA (oracle)",NA,14,14,0.441629162637895,NA
89,"PCA (oracle)",NA,15,15,0.457072893812495,NA
89,"PCA (oracle)",NA,16,16,0.471835163391231,NA
89,"PCA (oracle)",NA,17,17,0.486090415805743,NA
89,"PCA (oracle)",NA,18,18,0.499787157634249,NA
89,"PCA (oracle)",NA,19,19,0.513054730655865,NA
89,"PCA (oracle)",NA,20,20,0.525870475919598,NA
89,"PCA (oracle)",NA,21,21,0.538259858500421,NA
89,"PCA (oracle)",NA,22,22,0.550335856180976,NA
89,"PCA (oracle)",NA,23,23,0.56188422599616,NA
89,"PCA (oracle)",NA,24,24,0.573266593101845,NA
89,"PCA (oracle)",NA,25,25,0.584315289393627,NA
89,"PCA (oracle)",NA,26,26,0.595138164743092,NA
89,"PCA (oracle)",NA,27,27,0.605689713380472,NA
